,ModelingGroup,TownCode,NeighborhoodCode,PropertyAddress,Longitude,Latitude,DateofMostRecentSale,RepairCondition,Garage2Size
24514,SF,29,50,1277  KNOLLWOOD DR,-88.0686195027377,42.1339652223752,03/11/2019,2.0,7.0
24515,SF,29,50,1275  KNOLLWOOD DR,-88.0686198711637,42.133893790468,05/22/2019,2.0,7.0
24516,SF,29,50,1263  KNOLLWOOD DR,-88.0686260368296,42.1336667318651,02/06/2019,2.0,7.0
24517,SF,29,50,1228  KNOLLWOOD CT,-88.0691287317268,42.1327685390707,09/24/2019,2.0,7.0
24518,SF,29,50,1244  KNOLLWOOD DR,-88.0687015399846,42.1329351849721,03/07/2019,2.0,7.0
24519,SF,29,50,1232  KNOLLWOOD CT,-88.0686697673485,42.1327990450386,03/05/2019,2.0,7.0
24520,SF,29,50,1226  KNOLLWOOD CT,-88.0691323140857,42.1325425523829,08/02/2019,2.0,7.0
24521,SF,29,50,1224  KNOLLWOOD CT,-88.0689741853994,42.13254134263,01/29/2019,2.0,7.0
24522,SF,29,50,1134  KNOLLWOOD DR,-88.0690404676368,42.132091671361,05/13/2019,2.0,7.0
24523,SF,29,50,1151  KNOLLWOOD CT,-88.0685659524031,42.1317122898973,07/24/2019,2.0,7.0
24524,SF,29,50,1157  KNOLLWOOD CT,-88.0682164610006,42.1315306281358,04/25/2019,2.0,7.0
24525,SF,29,50,1056  KNOLLWOOD CT,-88.068937300783,42.1299272959787,07/30/2019,2.0,7.0
24526,SF,29,50,1016  KNOLLWOOD CT,-88.0686512106153,42.1295021810324,08/22/2019,2.0,7.0
24527,SF,29,110,1228 N LAKEVIEW DR,-88.0663225717116,42.132284745625,08/09/2019,2.0,7.0
24528,SF,29,110,1226 N LAKEVIEW DR,-88.0660372645696,42.1322900116208,07/23/2019,2.0,7.0
24529,SF,29,50,1413 W AUTUMN RD,-88.0788195485646,42.1318968751872,04/30/2019,2.0,7.0
24530,SF,29,50,1045 N PENNY LN,-88.073084462487,42.1290652991704,08/13/2019,2.0,7.0
24531,SF,29,50,1008 N DEER AVE,-88.0781529974491,42.1287958010146,09/25/2019,2.0,7.0
24532,SF,29,50,1049  PALOS AVE,-88.0787264147507,42.1292756847127,08/28/2019,2.0,7.0
24533,SF,29,50,986  DEER AVE,-88.0781643062888,42.1282171603867,09/03/2019,2.0,7.0
24534,SF,29,50,1577  BANBURY RD,-88.0821957856533,42.1261410789095,06/26/2019,2.0,7.0
24535,SF,29,84,1467 W AUTUMN RD,-88.0796878220121,42.1319439546546,01/22/2019,2.0,7.0
24536,SF,29,84,1588  ETHANS GLEN DR,-88.0823344570742,42.129596586283,07/18/2019,2.0,7.0
24537,SF,29,50,812 N COOLIDGE AVE,-88.0683712750787,42.1251302079679,09/09/2019,2.0,7.0
24538,SF,29,50,899 N COOLIDGE AVE,-88.0675682008185,42.1267713218912,09/20/2019,2.0,7.0
24539,SF,29,50,829 N MAPLE AVE,-88.0660836010832,42.1252106245958,02/25/2019,2.0,7.0
24540,SF,29,50,812 N FRANKLIN AVE,-88.0655336785991,42.1251930376617,06/11/2019,2.0,7.0
24541,SF,29,50,860  FRANKLIN AVE,-88.0652797566285,42.1258970648437,06/10/2019,2.0,7.0
24542,SF,29,50,1029  GLENVIEW CT,-88.0665777092497,42.1296699414753,02/15/2019,2.0,7.0
24543,SF,29,50,1053  GLENVIEW CT,-88.0677174511222,42.1298009198291,07/16/2019,2.0,7.0
24544,SF,29,50,1048  GLENVIEW CT,-88.0675007103121,42.1295001868117,08/01/2019,2.0,7.0
24545,SF,29,170,1463  TRAILSIDE CT,-88.0589703933747,42.1366471300879,06/24/2019,2.0,7.0
24546,SF,29,170,1521  PENDLETON CT,-88.0558173950111,42.137845168763,03/13/2019,2.0,7.0
24547,SF,29,170,1230  WELLINGTON DR,-88.050737181342,42.1327027213099,09/20/2019,2.0,7.0
24548,SF,29,70,147  KING GEORGE CT,-88.0473912728698,42.1364367505695,08/09/2019,2.0,7.0
24549,SF,29,70,155  KING GEORGE CT,-88.0476487633631,42.1363967906998,06/24/2019,2.0,7.0
24550,SF,29,70,24 W GARDEN AVE,-88.0440853031479,42.1360217089838,09/05/2019,2.0,7.0
24551,SF,29,70,1426  KING GEORGE CT,-88.0446820974111,42.1376580131846,08/16/2019,2.0,7.0
24552,SF,29,70,1136  KING ARTHUR CT,-88.0460443766046,42.1351699426088,02/08/2019,2.0,7.0
24553,SF,29,70,86  KING HENRY CT,-88.045647239876,42.1333190710828,07/17/2019,2.0,7.0
24554,SF,29,70,93  KING ARTHUR CT,-88.0454583792494,42.1336525429095,08/29/2019,2.0,7.0
24555,SF,29,70,1110  KING CHARLES CT,-88.0447391770501,42.1343783634094,08/26/2019,2.0,7.0
24556,SF,29,170,1554  DARTMOOR AVE,-88.0499003073791,42.1384814554574,05/09/2019,2.0,7.0
24557,SF,29,170,1466  GATEWOOD AVE,-88.0492373055129,42.136835868258,08/13/2019,2.0,7.0
24558,SF,29,170,1469  GATEWOOD AVE,-88.0488562263134,42.136899644762,07/24/2019,2.0,7.0
24559,SF,29,170,1484  DENTON AVE,-88.0499680297905,42.1372077469419,03/06/2019,2.0,7.0
24560,SF,29,170,296  CHERRYWOOD DR,-88.0508395400227,42.1371489577957,03/07/2019,2.0,7.0
24561,SF,29,170,1453  CHELSEA AVE,-88.0505551651846,42.1366256226951,06/06/2019,2.0,7.0
24562,SF,29,170,275  DORAL CT,-88.0503405027082,42.1360344209951,09/27/2019,2.0,7.0
24563,SF,29,170,366  BIRCHWOOD AVE,-88.0525077375297,42.1373913745246,09/17/2019,2.0,7.0
24564,SF,29,170,326  BIRCHWOOD AVE,-88.0515570152892,42.1373960289354,08/13/2019,2.0,7.0
24565,SF,29,170,337  BIRCHWOOD AVE,-88.0518079402769,42.1370851731717,03/25/2019,2.0,7.0
24566,SF,29,170,370  TANGLEWOOD AVE,-88.0526051371515,42.1362035372694,08/19/2019,2.0,7.0
24567,SF,29,170,358  TANGLEWOOD AVE,-88.0522712486258,42.1362046216576,07/17/2019,2.0,7.0
24568,SF,29,170,227  AVONDALE DR,-88.0494392943205,42.134250193617,07/25/2019,2.0,7.0
24569,SF,29,170,1539  ST MARKS PL,-88.0513133140295,42.137727736307,07/22/2019,2.0,7.0
24570,SF,29,170,1514  ST MARKS PL,-88.052098086955,42.1380784300781,09/10/2019,2.0,7.0
24571,SF,29,170,1510  ST MARKS PL,-88.0523391859041,42.1380856775777,09/17/2019,2.0,7.0
24572,SF,29,170,1558  ST MARKS PL,-88.0528187615651,42.1385193015734,02/19/2019,2.0,7.0
24573,SF,29,170,1594  ST MARKS PL,-88.0530342215179,42.1389717378683,04/25/2019,2.0,7.0
24574,SF,29,43,1143 N QUENTIN RD,-88.0624829678307,42.1310431383499,08/01/2019,2.0,7.0
24575,SF,29,43,750  BAYER DR,-88.0617573362175,42.1296713152899,09/20/2019,2.0,7.0
24576,SF,29,43,447  AUBURN WOODS DR,-88.0536555238826,42.1254244829404,01/14/2019,2.0,7.0
24577,SF,29,43,1055  AUBURN WOODS DR,-88.0546527193484,42.1283028342228,05/07/2019,2.0,7.0
24578,SF,29,43,1087  AUBURN WOODS DR,-88.0555840992483,42.1283160643163,06/20/2019,2.0,7.0
24579,SF,29,43,846  AUBURN WOODS DR,-88.0561959083234,42.1252607358959,03/27/2019,2.0,7.0
24580,SF,29,43,826  AUBURN WOODS DR,-88.0561733459329,42.1248529475291,07/12/2019,2.0,7.0
24581,SF,29,43,202  GOLFVIEW TER,-88.0487728879666,42.1267041585349,06/06/2019,2.0,7.0
24582,SF,29,43,238  GOLFVIEW TER,-88.0497623869787,42.1267156205784,09/20/2019,1.0,7.0
24583,SF,29,43,209  GOLFVIEW TER,-88.0488963031767,42.1260607002941,09/12/2019,1.0,7.0
24584,SF,29,70,207  HOME AVE,-88.0359206331186,42.1353376583931,03/01/2019,2.0,7.0
24585,SF,29,70,1352 N HICKS RD,-88.0343449803724,42.1348518845378,04/24/2019,2.0,7.0
24586,SF,29,70,24  COUNTRY CLUB CT,-88.0428536128446,42.1377240448628,05/16/2019,2.0,7.0
24587,SF,29,70,20  COUNTRY CLUB CT,-88.0428450896324,42.1390060900751,01/25/2019,2.0,7.0
24588,SF,29,70,33  COUNTRY CLUB CT,-88.0424761096635,42.1372185584384,05/07/2019,2.0,7.0
24589,SF,29,70,1392 N OAK ST,-88.0390553023008,42.1372235883209,07/02/2019,2.0,7.0
24590,SF,29,70,106  PEPPER TREE DR,-88.039989494316,42.133190411136,09/04/2019,2.0,7.0
24591,SF,29,70,1156  DEL MAR DR,-88.0409917936544,42.1348758402745,06/06/2019,2.0,7.0
24592,SF,29,70,137  OLD BRIDGE RD,-88.0385386426343,42.1327064871,04/10/2019,2.0,7.0
24593,SF,29,70,167  OLD BRIDGE RD,-88.0368908041534,42.1326405012247,08/20/2019,2.0,7.0
24594,SF,29,70,171  TIMBERLANE DR,-88.0366021409897,42.1344378992228,05/08/2019,2.0,7.0
24595,SF,29,70,1265 N LINDEN AVE,-88.0322247407836,42.1334235954599,08/15/2019,2.0,7.0
24596,SF,29,70,1224 N ASHLAND AVE,-88.0317248159867,42.1326054507856,01/02/2019,2.0,7.0
24597,SF,29,70,570  PRINCETON ST,-88.0292887787984,42.1331548369579,08/14/2019,2.0,7.0
24598,SF,29,180,537 E DELGADO DR,-88.0306102310914,42.1347605403699,04/12/2019,2.0,7.0
24599,SF,29,180,1358 N LARKSPUR LN,-88.0267695962219,42.1346771748571,07/16/2019,2.0,7.0
24600,SF,29,180,709 E LENOX LN,-88.0256892113303,42.1334258031565,04/18/2019,2.0,7.0
24601,SF,29,180,549 E HOME AVE,-88.0298142287056,42.1350178418309,04/08/2019,2.0,7.0
24602,SF,29,180,1328 N MILL CT,-88.0281404382261,42.1340803348914,06/19/2019,2.0,7.0
24603,SF,29,180,704 E LENOX LN,-88.025802932031,42.133920247031,07/01/2019,2.0,7.0
24604,SF,29,70,212  RESEDA PKY,-88.0385171011843,42.1282131099608,08/07/2019,2.0,7.0
24605,SF,29,70,905  CRESTVIEW DR,-88.0377297585936,42.1266300067225,05/28/2019,2.0,7.0
24606,SF,29,70,943  CRESTVIEW DR,-88.036930122094,42.1277490648378,04/09/2019,2.0,7.0
24607,SF,29,70,905  FAIRWAY CT,-88.0362749145332,42.1264068588605,06/24/2019,2.0,7.0
24608,SF,29,70,945  MARSHA DR,-88.0343210171909,42.1277563865127,05/28/2019,2.0,7.0
24609,SF,29,70,132 E HEATHERLEA DR,-88.0390835785366,42.1313739063092,04/15/2019,2.0,7.0
24610,SF,29,70,1020  RIDGEWOOD LN,-88.0370410881212,42.1305796121683,04/17/2019,2.0,7.0
24611,SF,29,70,1020 N COUNTRY LN,-88.0382379576155,42.1306888872834,05/30/2019,2.0,7.0
24612,SF,29,70,204  RUSSET WAY,-88.0388092330488,42.1291092833167,09/06/2019,2.0,7.0
24613,SF,29,70,102  RUSSET WAY,-88.0412980116845,42.129121348025,06/11/2019,2.0,7.0
24614,SF,29,70,14  RUSSET WAY,-88.0432462585471,42.1291302568893,09/25/2019,2.0,7.0
24615,SF,29,70,244  RUSSET WAY,-88.0373001610297,42.1291047067382,06/25/2019,2.0,7.0
24616,SF,29,70,960  TOPANGA DR,-88.0334517835247,42.1285731370858,08/14/2019,2.0,7.0
24617,SF,29,70,966  TOPANGA DR,-88.0334520287905,42.1287836071033,06/06/2019,2.0,7.0
24618,SF,29,70,422  MILL VALLEY DR,-88.0331817709353,42.1296004482749,09/03/2019,2.0,7.0
24619,SF,29,70,452  MILL VALLEY DR,-88.0319911637158,42.1295541589823,07/16/2019,2.0,7.0
24620,SF,29,70,539  JUNIPER DR,-88.0300638625847,42.1298822615519,07/08/2019,2.0,7.0
24621,SF,29,70,645  JUNIPER DR,-88.0274825079078,42.129873159648,07/22/2019,2.0,7.0
24622,SF,29,70,955  TOPANGA DR,-88.03275011248,42.1286408622101,08/08/2019,2.0,7.0
24623,SF,29,70,919  TOPANGA DR,-88.0327541013701,42.1273914669399,06/10/2019,2.0,7.0
24624,SF,29,70,922  ARROWHEAD DR,-88.0318185976683,42.1270457837172,08/02/2019,2.0,7.0
24625,SF,29,70,969  CARMEL DR,-88.0305122082937,42.1288770413233,02/01/2019,2.0,7.0
24626,SF,29,70,952 N STARK DR,-88.0298379582662,42.1282385823991,07/25/2019,2.0,7.0
24627,SF,29,70,921  VENTURA DR,-88.0272087090794,42.127430074461,06/14/2019,2.0,7.0
24628,SF,29,70,901  VENTURA DR,-88.027206926649,42.1267325121941,07/18/2019,2.0,7.0
24629,SF,29,70,721  MILL VALLEY DR,-88.0258136808432,42.1290089697457,06/28/2019,2.0,7.0
24630,SF,29,70,434  CARPENTER DR,-88.032593766345,42.1259335884202,09/30/2019,2.0,7.0
24631,SF,29,70,508  CARPENTER DR,-88.031173144713,42.1259198079758,07/17/2019,2.0,7.0
24632,SF,29,70,505  CARPENTER DR,-88.0311772923313,42.1253798337296,06/03/2019,2.0,7.0
24633,SF,29,70,721  CARPENTER DR,-88.0259129924417,42.1253447258922,06/07/2019,2.0,7.0
24634,SF,29,70,749  CARPENTER DR,-88.0246937777626,42.125348171034,04/12/2019,2.0,7.0
24635,SF,29,70,423  BALSAM LN,-88.03336619351,42.1312374324312,06/05/2019,2.0,7.0
24636,SF,29,70,536  BALSAM LN,-88.0300933238895,42.1312825959052,01/07/2019,2.0,7.0
24637,SF,29,70,435 E CUNNINGHAM DR,-88.0325827173101,42.131683563047,04/29/2019,2.0,7.0
24638,SF,29,70,569 E CUNNINGHAM DR,-88.0292620178436,42.1316380256095,08/22/2019,2.0,7.0
24639,SF,29,70,534  JUNIPER DR,-88.0300974826611,42.1304042262916,07/10/2019,2.0,7.0
24640,SF,29,70,513  BALSAM LN,-88.0311990295997,42.130768011674,03/06/2019,2.0,7.0
24641,SF,29,70,635 E CUNNINGHAM DR,-88.0277422532368,42.1316436838135,08/26/2019,2.0,7.0
24642,SF,29,70,728  JUNIPER DR,-88.0255195388582,42.1303778892535,07/12/2019,2.0,7.0
24643,SF,29,70,654  JUNIPER DR,-88.0269169503928,42.1303904224084,05/03/2019,2.0,7.0
24644,MF,29,70,1533  WINSLOWE DR,-88.0209072205056,42.1364856389561,07/11/2019,2.0,7.0
24645,SF,29,70,1129  RANDVILLE DR,-88.0163437774898,42.1330861550495,09/05/2019,2.0,7.0
24646,SF,29,70,1161  RANDVILLE DR,-88.0156825522092,42.1331136903307,04/16/2019,2.0,7.0
24647,SF,29,70,1159  RANDVILLE DR,-88.0157577618281,42.1330834015815,06/17/2019,2.0,7.0
24648,SF,29,70,1194 E CUNNINGHAM DR,-88.0151418032483,42.1321992145925,03/07/2019,2.0,7.0
24649,SF,29,70,1188 E CUNNINGHAM DR,-88.0151097351458,42.1323955683213,04/09/2019,2.0,7.0
24650,MF,29,70,1311  PORTS O CALL DR,-88.0113660184782,42.1333912634682,07/02/2019,2.0,7.0
24651,MF,29,70,1322  TURTLE CREEK DR,-88.0127195179747,42.1349568015294,02/22/2019,2.0,7.0
24652,MF,29,70,1317  TURTLE CREEK DR,-88.0123531587591,42.1348149983303,09/18/2019,2.0,7.0
24653,MF,29,70,1321  TURTLE CREEK DR,-88.0123082349092,42.1350926373514,09/18/2019,2.0,7.0
24654,MF,29,70,1526  CRIMSON LN,-88.008001899357,42.1365217371644,07/22/2019,2.0,7.0
24655,MF,29,43,1213  LONG VALLEY DR,-88.0076672117194,42.1321652827355,01/15/2019,2.0,7.0
24656,SF,29,70,1028 N CARDINAL DR,-88.0183172473107,42.1287164679887,08/19/2019,2.0,7.0
24657,SF,29,70,1174  CHESAPEAKE LN,-88.0151452084587,42.1286018221205,03/05/2019,2.0,7.0
24658,SF,29,70,1128  POTOMAC LN,-88.0160697912964,42.1287326449558,09/30/2019,2.0,7.0
24659,SF,29,70,1085  COTTONWOOD LN,-88.0165149393629,42.1286489810577,09/09/2019,2.0,7.0
24660,SF,29,70,914  COOPER DR,-88.0206666325161,42.1271996340315,01/14/2019,2.0,7.0
24661,SF,29,70,901 N ROHLWING RD,-88.0237428558819,42.1265227363435,04/16/2019,2.0,7.0
24662,SF,29,70,832  GLENN DR,-88.0233511429743,42.1259764715057,04/08/2019,2.0,7.0
24663,SF,29,70,820  WENTE CT,-88.0220740622785,42.1259635424395,02/01/2019,2.0,7.0
24664,SF,29,70,929  CARPENTER DR,-88.0198692275267,42.1259695818953,04/08/2019,2.0,7.0
24665,SF,29,43,1060 E COOPER DR,-88.0169532446194,42.1278816601669,05/17/2019,2.0,7.0
24666,SF,29,43,1053  GRISSOM DR,-88.0174765106647,42.1262933694266,06/12/2019,2.0,7.0
24667,SF,29,43,1062  CARPENTER DR,-88.0169382787231,42.1258353658876,07/24/2019,2.0,7.0
24668,SF,29,70,1011 E OLD VIRGINIA RD,-88.0190128271187,42.1311418167344,09/10/2019,2.0,7.0
24669,SF,29,70,1031  OLD VIRGINIA CT,-88.0190126163707,42.1295885912579,06/06/2019,2.0,7.0
24670,SF,29,70,1049  OLD VIRGINIA CT,-88.0182559115835,42.1295145860141,06/21/2019,2.0,7.0
24671,SF,29,70,1079 E MEADOWLAKE DR,-88.0171032701503,42.1301095652763,09/20/2019,2.0,7.0
24672,SF,29,70,1018 E MEADOWLAKE DR,-88.0176325888489,42.131358399513,07/11/2019,2.0,7.0
24673,SF,29,43,1228  CARPENTER DR,-88.0134512030914,42.1258543409015,07/03/2019,2.0,7.0
24674,SF,29,70,952  MORRIS DR,-88.0197705049997,42.1181150178237,06/27/2019,2.0,7.0
24675,SF,29,70,1212  PLATE DR,-88.0137143945867,42.1215314983873,04/16/2019,2.0,7.0
24676,SF,29,70,1053  SAYLES DR,-88.0173367668965,42.122986200875,08/09/2019,2.0,7.0
24677,SF,29,70,520 N WILLIAMS DR,-88.0125956178157,42.1198590526862,09/09/2019,2.0,7.0
24678,SF,29,70,1163  PLATE DR,-88.0145372685134,42.1214319939412,06/11/2019,2.0,7.0
24679,SF,29,70,1051  PLATE DR,-88.0173555645854,42.1222532002545,05/14/2019,2.0,7.0
24680,SF,29,70,1162  PATTEN DR,-88.0142931469293,42.1197853515929,03/15/2019,2.0,7.0
24681,SF,29,70,1202  PATTEN DR,-88.0141331227107,42.1195995626188,08/15/2019,2.0,7.0
24682,SF,29,70,1216  PADDOCK DR,-88.0137265428107,42.1179138933572,08/09/2019,2.0,7.0
24683,SF,29,70,1222  PADDOCK DR,-88.0134867144941,42.1177855074198,04/09/2019,2.0,7.0
24684,SF,29,70,1058 E ANDERSON DR,-88.0170059643281,42.1196536353448,05/17/2019,2.0,7.0
24685,SF,29,70,1130 E ANDERSON DR,-88.0156879397545,42.118648079928,09/10/2019,2.0,7.0
24686,SF,29,70,1163  PADDOCK DR,-88.0144736354256,42.1177957501601,03/26/2019,2.0,7.0
24687,SF,29,70,1107  PADDOCK DR,-88.0164668500917,42.1197581114484,08/07/2019,2.0,7.0
24688,SF,29,70,926  SLAYTON DR,-88.0197714637153,42.124410643274,06/20/2019,2.0,7.0
24689,SF,29,70,720  CLARK DR,-88.0194743202908,42.1244090487718,05/09/2019,2.0,7.0
24690,SF,29,70,927  SLAYTON DR,-88.0197755096924,42.1238457243721,07/26/2019,2.0,7.0
24691,SF,29,70,708  CLARK DR,-88.0194778285951,42.1235007797479,06/06/2019,2.0,7.0
24692,SF,29,70,852  PADDOCK DR,-88.0221306689452,42.1206619794669,09/27/2019,2.0,7.0
24693,SF,29,70,927  PADDOCK DR,-88.0195019083823,42.1200748409433,09/30/2019,2.0,7.0
24694,SF,29,70,906  ANDERSON DR,-88.0211542824897,42.1198517821608,07/05/2019,2.0,7.0
24695,SF,29,70,911  ANDERSON DR,-88.020814745038,42.1193592591072,05/30/2019,2.0,7.0
24696,SF,29,70,430  CLARK DR,-88.0195728498014,42.1185985167358,08/13/2019,2.0,7.0
24697,SF,29,70,887 E SCHIRRA DR,-88.0224697500162,42.1185898618804,05/17/2019,2.0,7.0
24698,SF,29,70,829  ANDERSON DR,-88.0233861941977,42.1195015579586,02/07/2019,2.0,7.0
24699,SF,29,70,501 N ROHLWING RD,-88.0237743848564,42.1192617892354,07/02/2019,2.0,7.0
24700,SF,29,70,456 N WINSTON DR,-88.0112621710415,42.1189406335569,08/19/2019,2.0,7.0
24701,SF,29,70,1514  REYNOLDS DR,-88.0065359230338,42.1172594937975,04/24/2019,2.0,7.0
24702,SF,29,70,353  REYNOLDS DR,-88.0052979230981,42.1169279432587,07/02/2019,2.0,7.0
24703,SF,29,70,1367  REYNOLDS DR,-88.0095838802857,42.1167379405635,04/16/2019,2.0,7.0
24704,SF,29,70,1457  REYNOLDS DR,-88.007511052787,42.116831663761,08/13/2019,2.0,7.0
24705,SF,29,70,1322  THURSTON DR,-88.0110951547831,42.124474034112,06/07/2019,2.0,7.0
24706,SF,29,70,725  WHITCOMB DR,-88.0142939411919,42.1235512263925,08/01/2019,2.0,7.0
24707,SF,29,70,1236  PLATE DR,-88.0129008323055,42.1208328779305,05/14/2019,2.0,7.0
24708,SF,29,70,618 N WILLIAMS DR,-88.0120656349534,42.1215668292064,06/18/2019,2.0,7.0
24709,SF,29,70,515 N WILLIAMS DR,-88.0119719700969,42.1196329804317,07/26/2019,2.0,7.0
24710,SF,29,70,1530  LAKE LOUISE DR,-88.0058783233969,42.1180869004882,03/07/2019,2.0,7.0
24711,SF,29,70,1425  LAKE LOUISE DR,-88.0084898865832,42.1176045208561,08/14/2019,2.0,7.0
24712,SF,29,70,634  VICTORIA DR,-88.0080098658554,42.1205322279651,04/08/2019,2.0,7.0
24713,SF,29,70,701  VICTORIA DR,-88.0069070963667,42.1222635806834,03/25/2019,2.0,7.0
24714,SF,29,70,933  MORRIS DR,-88.0204801881525,42.1176851740054,01/22/2019,2.0,7.0
24715,SF,29,70,344  BABCOCK DR,-88.0229867294439,42.1169965847239,07/05/2019,2.0,7.0
24716,SF,29,70,937  BABCOCK DR,-88.0203606863491,42.1168907605401,05/22/2019,2.0,7.0
24717,SF,29,70,338  CLARK DR,-88.0194883422462,42.1166803999476,08/02/2019,2.0,7.0
24718,SF,29,70,159  BOYNTON DR,-88.0209318594698,42.1136028034754,07/15/2019,2.0,7.0
24719,SF,29,70,218  CADY DR,-88.0204454035283,42.1143481020047,04/17/2019,2.0,7.0
24720,SF,29,70,142  CADY DR,-88.0206250477545,42.113217474042,07/31/2019,2.0,7.0
24721,SF,29,70,133  CADY DR,-88.0200865139424,42.1128812347033,06/12/2019,2.0,7.0
24722,SF,29,70,140  CLARK DR,-88.0196346326361,42.1131439749264,06/10/2019,2.0,7.0
24723,SF,29,70,235  CLARK DR,-88.0188765669346,42.1148078237096,06/05/2019,2.0,7.0
24724,SF,29,70,1045  FLAKE DR,-88.0175885995204,42.113030163028,07/23/2019,2.0,7.0
24725,SF,29,70,232  MORRIS DR,-88.0155406725277,42.1147304236628,06/10/2019,2.0,7.0
24726,SF,29,70,216  MORRIS DR,-88.0154808678408,42.1142428893805,06/28/2019,2.0,7.0
24727,SF,29,70,164 N WILLIAMS DR,-88.0150702447567,42.1138924968248,07/26/2019,2.0,7.0
24728,SF,29,70,47 N WILLIAMS DR,-88.0187898443416,42.1115254463325,07/24/2019,2.0,7.0
24729,SF,29,70,254  MORRIS DR,-88.0153859473079,42.1154840836583,08/22/2019,2.0,7.0
24730,SF,29,70,1341  VIRGINIA DR,-88.0103898626208,42.1150956955155,06/06/2019,2.0,7.0
24731,SF,29,70,1425  ROSITA DR,-88.0086512939621,42.1147542283181,09/06/2019,2.0,7.0
24732,SF,29,70,1451  MICHELE DR,-88.0076908571787,42.1143283819852,05/13/2019,2.0,7.0
24733,SF,29,70,1304  JOAN DR,-88.011894001997,42.1133882011065,09/10/2019,2.0,7.0
24734,SF,29,70,1449  JOAN DR,-88.0077012967191,42.1134808162186,08/01/2019,2.0,7.0
24735,SF,29,70,1332  GLORIA DR,-88.0108611938858,42.1126652024701,09/23/2019,2.0,7.0
24736,SF,29,70,1261  DOROTHY DR,-88.0121726706163,42.1115269275244,01/17/2019,2.0,7.0
24737,SF,29,70,1520 S NORMAN DR,-88.0063992821781,42.1119689467085,07/05/2019,2.0,7.0
24738,SF,29,70,1311 S NORMAN DR,-88.0116076177486,42.1108198554669,04/26/2019,2.0,7.0
24739,SF,29,70,1327 S NORMAN DR,-88.0110254330232,42.1108202319785,08/06/2019,2.0,7.0
24740,SF,29,70,1513  ALISON DR,-88.0065824103801,42.1108090210538,05/30/2019,2.0,7.0
24741,SF,29,70,54 N WINSTON DR,-88.0130392443448,42.1118277509403,06/05/2019,2.0,7.0
24742,SF,29,70,234 N NORMAN DR,-88.005904321092,42.1147666188303,01/04/2019,2.0,7.0
24743,SF,29,70,153 N NORMAN DR,-88.0053432258827,42.1134518564932,09/05/2019,2.0,7.0
24744,SF,29,60,456 N BENTON ST,-88.0416120320588,42.1190695882247,03/26/2019,2.0,7.0
24745,SF,29,70,21  HERON DR,-88.0425124408555,42.1236168997301,09/27/2019,2.0,7.0
24746,SF,29,70,662  EAGLE LN,-88.0425117725138,42.1229438525978,06/10/2019,2.0,7.0
24747,SF,29,70,624 N BENTON ST,-88.0414515958778,42.1219449783115,07/23/2019,2.0,7.0
24748,SF,29,70,687 N BENTON ST,-88.0407261588117,42.1236118912528,04/15/2019,2.0,7.0
24749,SF,29,70,622  WREN ST,-88.0403096973083,42.1218948341902,01/08/2019,2.0,7.0
24750,SF,29,70,728  MEADOW LN,-88.0255826231675,42.1208952686929,04/08/2019,2.0,7.0
24751,SF,29,70,546 N ROHLWING RD,-88.0244741783747,42.1205381449553,04/30/2019,2.0,7.0
24752,SF,29,70,737  TAHOE TRL,-88.0250019066081,42.1212161269005,01/14/2019,2.0,7.0
24753,SF,29,70,759 E STARK DR,-88.024408262548,42.1184915189784,05/14/2019,2.0,7.0
24754,SF,29,70,357  MACARTHUR DR,-88.0281273427676,42.1186254296696,06/19/2019,2.0,7.0
24755,SF,29,70,361  MACARTHUR DR,-88.0283158070388,42.1187838510556,09/25/2019,2.0,7.0
24756,SF,29,70,740 N STARK DR,-88.0288079750479,42.1243391622048,06/26/2019,2.0,7.0
24757,SF,29,70,724 N STARK DR,-88.0287925010028,42.1236685809335,07/15/2019,2.0,7.0
24758,SF,29,70,711  WILLOW WOOD DR,-88.0292613032764,42.1232199663469,01/16/2019,2.0,7.0
24759,SF,29,70,641  POMPANO DR,-88.0276251044804,42.124026434204,04/04/2019,2.0,7.0
24760,SF,29,70,712  BON AIRE DR,-88.0275690288547,42.1229898327924,07/29/2019,2.0,7.0
24761,SF,29,70,728  BELAIRE TER,-88.0266121052642,42.1240482794703,06/07/2019,2.0,7.0
24762,SF,29,70,640  TAHOE TRL,-88.0272748303454,42.1217175708507,05/14/2019,2.0,7.0
24763,SF,29,70,406  WILLOW WOOD DR,-88.0310117527586,42.1189032758457,08/22/2019,2.0,7.0
24764,SF,29,70,364  MACARTHUR DR,-88.0289131583933,42.1185666232038,05/29/2019,2.0,7.0
24765,SF,29,60,316  SCHILLER ST,-88.0380060619326,42.1165032192531,05/14/2019,2.0,7.0
24766,SF,29,60,256 N SCHILLER ST,-88.0380112253909,42.1155511370599,02/21/2019,2.0,7.0
24767,SF,29,60,321 N MOZART ST,-88.0360290414592,42.1166338500197,08/12/2019,2.0,7.0
24768,SF,29,60,258  SCHUBERT ST,-88.0355400761106,42.1156810872008,07/30/2019,2.0,7.0
24769,SF,29,60,306 E COLFAX ST,-88.035925534802,42.1151423923836,03/13/2019,2.0,7.0
24770,SF,29,60,121 E COLFAX ST,-88.0404265191262,42.1146118977433,08/21/2019,2.0,7.0
24771,SF,29,60,157 N PLUM GROVE RD,-88.0433907700387,42.1137805821107,03/28/2019,2.0,7.0
